actor,season,episode,title,lines,episode_num,word
Barney,2,6,Aldrin Justice,228,28,stop
Barney,2,6,Aldrin Justice,228,28,thinking
Barney,2,6,Aldrin Justice,228,28,chance
Barney,2,6,Aldrin Justice,228,28,understand
Barney,2,6,Aldrin Justice,228,28,easy
Barney,2,6,Aldrin Justice,228,28,holding
Barney,2,6,Aldrin Justice,228,28,afraid
Barney,2,6,Aldrin Justice,228,28,break
Barney,2,6,Aldrin Justice,228,28,hip
Barney,2,6,Aldrin Justice,228,28,time
Barney,2,6,Aldrin Justice,228,28,mercyi
Barney,2,6,Aldrin Justice,228,28,care
Barney,2,6,Aldrin Justice,228,28,takes
Barney,2,6,Aldrin Justice,228,28,days
Barney,2,6,Aldrin Justice,228,28,weeks
Barney,2,6,Aldrin Justice,228,28,half
Ted,2,6,Aldrin Justice,228,28,druthers
Ted,2,6,Aldrin Justice,228,28,understanding
Ted,2,6,Aldrin Justice,228,28,lily
Ted,2,6,Aldrin Justice,228,28,lily
Ted,2,6,Aldrin Justice,228,28,mentally
Ted,2,6,Aldrin Justice,228,28,deranged
Ted,2,6,Aldrin Justice,228,28,lily
Ted,2,6,Aldrin Justice,228,28,mentally
Ted,2,6,Aldrin Justice,228,28,deranged
Ted,2,6,Aldrin Justice,228,28,client
Ted,2,6,Aldrin Justice,228,28,major
Ted,2,6,Aldrin Justice,228,28,bank
Ted,2,6,Aldrin Justice,228,28,financial
Ted,2,6,Aldrin Justice,228,28,services
Ted,2,6,Aldrin Justice,228,28,company
Ted,2,6,Aldrin Justice,228,28,spokane
Ted,2,6,Aldrin Justice,228,28,modern
Ted,2,6,Aldrin Justice,228,28,skyscraper
Ted,2,6,Aldrin Justice,228,28,captured
Ted,2,6,Aldrin Justice,228,28,distinct
Ted,2,6,Aldrin Justice,228,28,flavor
Ted,2,6,Aldrin Justice,228,28,history
Ted,2,6,Aldrin Justice,228,28,northwest
Ted,2,6,Aldrin Justice,228,28,trajectory
Ted,2,6,Aldrin Justice,228,28,entire
Ted,2,6,Aldrin Justice,228,28,career
Ted,2,6,Aldrin Justice,228,28,unwittingly
Ted,2,6,Aldrin Justice,228,28,worn
Ted,2,6,Aldrin Justice,228,28,justice
Ted,2,6,Aldrin Justice,228,28,khakis
Ted,2,6,Aldrin Justice,228,28,day
Ted,2,6,Aldrin Justice,228,28,wait
Ted,2,6,Aldrin Justice,228,28,idea
Ted,2,6,Aldrin Justice,228,28,design
Robin,2,6,Aldrin Justice,228,28,ted
Robin,2,6,Aldrin Justice,228,28,person
Robin,2,6,Aldrin Justice,228,28,design
Robin,2,6,Aldrin Justice,228,28,building
Robin,2,6,Aldrin Justice,228,28,stories
Lily,2,6,Aldrin Justice,228,28,congrats
Lily,2,6,Aldrin Justice,228,28,ted
Ted,2,6,Aldrin Justice,228,28,telling
Ted,2,6,Aldrin Justice,228,28,stand
Ted,2,6,Aldrin Justice,228,28,druthers
Ted,2,6,Aldrin Justice,228,28,pitch
Ted,2,6,Aldrin Justice,228,28,idea
Ted,2,6,Aldrin Justice,228,28,happened
Lily,2,6,Aldrin Justice,228,28,ted
Lily,2,6,Aldrin Justice,228,28,nice
Lily,2,6,Aldrin Justice,228,28,earned
Lily,2,6,Aldrin Justice,228,28,screws
Lily,2,6,Aldrin Justice,228,28,sit
Lily,2,6,Aldrin Justice,228,28,desk
Lily,2,6,Aldrin Justice,228,28,chair
Ted,2,6,Aldrin Justice,228,28,project
Ted,2,6,Aldrin Justice,228,28,manager
Ted,2,6,Aldrin Justice,228,28,job
Lily,2,6,Aldrin Justice,228,28,figured
Lily,2,6,Aldrin Justice,228,28,grow
Lily,2,6,Aldrin Justice,228,28,casey
Lily,2,6,Aldrin Justice,228,28,treat
Lily,2,6,Aldrin Justice,228,28,people
Lily,2,6,Aldrin Justice,228,28,learn
Lily,2,6,Aldrin Justice,228,28,nice
Robin,2,6,Aldrin Justice,228,28,barney
Ted,2,6,Aldrin Justice,228,28,happened
Barney,2,6,Aldrin Justice,228,28,true
Barney,2,6,Aldrin Justice,228,28,temporarily
Barney,2,6,Aldrin Justice,228,28,dislocated
Barney,2,6,Aldrin Justice,228,28,fine
Marshall,2,6,Aldrin Justice,228,28,professor
Marshall,2,6,Aldrin Justice,228,28,lewis
Barney,2,6,Aldrin Justice,228,28,bplus
Barney,2,6,Aldrin Justice,228,28,marshall
Barney,2,6,Aldrin Justice,228,28,weeks
Barney,2,6,Aldrin Justice,228,28,physical
Barney,2,6,Aldrin Justice,228,28,therapy
Marshall,2,6,Aldrin Justice,228,28,belongs
Marshall,2,6,Aldrin Justice,228,28,wild
Marshall,2,6,Aldrin Justice,228,28,feel
Marshall,2,6,Aldrin Justice,228,28,proud
Marshall,2,6,Aldrin Justice,228,28,fought
Marshall,2,6,Aldrin Justice,228,28,cougar
Marshall,2,6,Aldrin Justice,228,28,lived
Barney,2,6,Aldrin Justice,228,28,amazing
Barney,2,6,Aldrin Justice,228,28,safari
Barney,2,6,Aldrin Justice,228,28,wait
Barney,2,6,Aldrin Justice,228,28,slides
Ted,2,7,Swarley,228,29,kids
Ted,2,7,Swarley,228,29,reach
Ted,2,7,Swarley,228,29,late
Ted,2,7,Swarley,228,29,twenty
Ted,2,7,Swarley,228,29,surpise
Ted,2,7,Swarley,228,29,discover
Ted,2,7,Swarley,228,29,life
Ted,2,7,Swarley,228,29,figured
Ted,2,7,Swarley,228,29,aunt
Ted,2,7,Swarley,228,29,lily
Ted,2,7,Swarley,228,29,san
Ted,2,7,Swarley,228,29,francisco
Ted,2,7,Swarley,228,29,quest
Lily,2,7,Swarley,228,29,teach
Lily,2,7,Swarley,228,29,kindergarten
Lily,2,7,Swarley,228,29,change
Lily,2,7,Swarley,228,29,world
Lily,2,7,Swarley,228,29,passion
Ted,2,7,Swarley,228,29,found
Lily,2,7,Swarley,228,29,marine
Lily,2,7,Swarley,228,29,biologist
Lily,2,7,Swarley,228,29,slam
Lily,2,7,Swarley,228,29,poet
Lily,2,7,Swarley,228,29,beekeeper
Lily,2,7,Swarley,228,29,beekeeper
Ted,2,7,Swarley,228,29,money
Robin,2,7,Swarley,228,29,waiting
Robin,2,7,Swarley,228,29,tables
Robin,2,7,Swarley,228,29,wave
Robin,2,7,Swarley,228,29,luau
Ted,2,7,Swarley,228,29,wait
Ted,2,7,Swarley,228,29,hawaiian
Ted,2,7,Swarley,228,29,wear
Ted,2,7,Swarley,228,29,embarrassing
Ted,2,7,Swarley,228,29,outfits
Lily,2,7,Swarley,228,29,wave
Lily,2,7,Swarley,228,29,luau
Lily,2,7,Swarley,228,29,tiki
Lily,2,7,Swarley,228,29,drink
Lily,2,7,Swarley,228,29,crap
Barney,2,7,Swarley,228,29,lily
Barney,2,7,Swarley,228,29,neighborhood
Barney,2,7,Swarley,228,29,lunch
Barney,2,7,Swarley,228,29,marshall
Barney,2,7,Swarley,228,29,takes
Barney,2,7,Swarley,228,29,photo
Ted,2,7,Swarley,228,29,supposed
Ted,2,7,Swarley,228,29,greet
Ted,2,7,Swarley,228,29,customer
Ted,2,7,Swarley,228,29,wave
Ted,2,7,Swarley,228,29,luau
Lily,2,7,Swarley,228,29,aloha
Lily,2,7,Swarley,228,29,island
Lily,2,7,Swarley,228,29,visitors
Lily,2,7,Swarley,228,29,wave
Lily,2,7,Swarley,228,29,brought
Lily,2,7,Swarley,228,29,humble
Lily,2,7,Swarley,228,29,luau
Lily,2,7,Swarley,228,29,native
Lily,2,7,Swarley,228,29,tongue
Lily,2,7,Swarley,228,29,mahalo
Barney,2,7,Swarley,228,29,catch
Barney,2,7,Swarley,228,29,catch
Lily,2,7,Swarley,228,29,anuhea
Lily,2,7,Swarley,228,29,means
Lily,2,7,Swarley,228,29,cool
Lily,2,7,Swarley,228,29,fragrantmuch
Lily,2,7,Swarley,228,29,specialty
Lily,2,7,Swarley,228,29,drinks
Ted,2,7,Swarley,228,29,robin
Ted,2,7,Swarley,228,29,add
Robin,2,7,Swarley,228,29,lily
Robin,2,7,Swarley,228,29,friend
Robin,2,7,Swarley,228,29,fun
Robin,2,7,Swarley,228,29,follow
Robin,2,7,Swarley,228,29,dreams
Robin,2,7,Swarley,228,29,bring
Robin,2,7,Swarley,228,29,hawaiian
Robin,2,7,Swarley,228,29,drum
Robin,2,7,Swarley,228,29,pretty
Robin,2,7,Swarley,228,29,todays
Robin,2,7,Swarley,228,29,birthday
Marshall,2,7,Swarley,228,29,beer
Ted,2,7,Swarley,228,29,semester
Ted,2,7,Swarley,228,29,piece
Ted,2,7,Swarley,228,29,cake
Ted,2,7,Swarley,228,29,remember
Ted,2,7,Swarley,228,29,eating
Ted,2,7,Swarley,228,29,piece
Ted,2,7,Swarley,228,29,cake
Ted,2,7,Swarley,228,29,time
Ted,2,7,Swarley,228,29,dude
Ted,2,7,Swarley,228,29,semester
Marshall,2,7,Swarley,228,29,supposed
Marshall,2,7,Swarley,228,29,professors
Marshall,2,7,Swarley,228,29,toughest
Marshall,2,7,Swarley,228,29,grader
Marshall,2,7,Swarley,228,29,bad
Marshall,2,7,Swarley,228,29,divorce
Marshall,2,7,Swarley,228,29,summer
Marshall,2,7,Swarley,228,29,taking
Marshall,2,7,Swarley,228,29,truth
Marshall,2,7,Swarley,228,29,laid
Barney,2,7,Swarley,228,29,laid
Marshall,2,7,Swarley,228,29,hershe
Marshall,2,7,Swarley,228,29,late
Marshall,2,7,Swarley,228,29,s
Barney,2,7,Swarley,228,29,hot
Marshall,2,7,Swarley,228,29,guess
Marshall,2,7,Swarley,228,29,hot
Barney,2,7,Swarley,228,29,action
Barney,2,7,Swarley,228,29,sounds
Barney,2,7,Swarley,228,29,cougar
Barney,2,7,Swarley,228,29,cougar
Barney,2,7,Swarley,228,29,woman
Barney,2,7,Swarley,228,29,s
Barney,2,7,Swarley,228,29,s
Barney,2,7,Swarley,228,29,single
Barney,2,7,Swarley,228,29,prowl
Ted,2,7,Swarley,228,29,woman
Ted,2,7,Swarley,228,29,s
Ted,2,7,Swarley,228,29,s
Ted,2,7,Swarley,228,29,turtle
Barney,2,7,Swarley,228,29,marshall
Barney,2,7,Swarley,228,29,accept
Barney,2,7,Swarley,228,29,challenge
Marshall,2,7,Swarley,228,29,challenge
Marshall,2,7,Swarley,228,29,sex
Barney,2,7,Swarley,228,29,tomorrow
Barney,2,7,Swarley,228,29,cougar
Barney,2,7,Swarley,228,29,hunt
Barney,2,7,Swarley,228,29,begins
Marshall,2,7,Swarley,228,29,classic
Robin,2,7,Swarley,228,29,ted
Robin,2,7,Swarley,228,29,assistant
Robin,2,7,Swarley,228,29,office
Ted,2,7,Swarley,228,29,quit
Ted,2,7,Swarley,228,29,eat
Ted,2,7,Swarley,228,29,assistant
Ted,2,7,Swarley,228,29,chicken
Ted,2,7,Swarley,228,29,container
Ted,2,7,Swarley,228,29,awesome
Ted,2,7,Swarley,228,29,brought
Ted,2,7,Swarley,228,29,lunch
Ted,2,7,Swarley,228,29,girl
Ted,2,7,Swarley,228,29,leaves
Ted,2,7,Swarley,228,29,crying
Marshall,2,7,Swarley,228,29,dude
Marshall,2,7,Swarley,228,29,coldblooded
Ted,2,7,Swarley,228,29,honest
Ted,2,7,Swarley,228,29,mistake
Ted,2,7,Swarley,228,29,container
Ted,2,7,Swarley,228,29,entire
Ted,2,7,Swarley,228,29,chicken
Ted,2,7,Swarley,228,29,assume
Ted,2,7,Swarley,228,29,lunch
Robin,2,7,Swarley,228,29,ted
Robin,2,7,Swarley,228,29,girl
Robin,2,7,Swarley,228,29,quit
Robin,2,7,Swarley,228,29,destroyed
Ted,2,7,Swarley,228,29,chicken
Ted,2,7,Swarley,228,29,mention
Barney,2,7,Swarley,228,29,bash
Barney,2,7,Swarley,228,29,figure
Barney,2,7,Swarley,228,29,real
Barney,2,7,Swarley,228,29,classy
Barney,2,7,Swarley,228,29,ted
Ted,2,7,Swarley,228,29,lily
Ted,2,7,Swarley,228,29,job
Ted,2,7,Swarley,228,29,basically
Ted,2,7,Swarley,228,29,sort
Ted,2,7,Swarley,228,29,office
Ted,2,7,Swarley,228,29,assistant
Ted,2,7,Swarley,228,29,sit
Ted,2,7,Swarley,228,29,station
Ted,2,7,Swarley,228,29,bit
Ted,2,7,Swarley,228,29,crazy
Ted,2,7,Swarley,228,29,pitching
Ted,2,7,Swarley,228,29,building
Ted,2,7,Swarley,228,29,client
Ted,2,7,Swarley,228,29,heres
Ted,2,7,Swarley,228,29,model
Lily,2,7,Swarley,228,29,kidding
Lily,2,7,Swarley,228,29,giant
Lily,2,7,Swarley,228,29,penis
Ted,2,7,Swarley,228,29,reason
Ted,2,7,Swarley,228,29,druthers
Ted,2,7,Swarley,228,29,lily
Ted,2,7,Swarley,228,29,druthers
Ted,2,7,Swarley,228,29,head
Ted,2,7,Swarley,228,29,architect
Ted,2,7,Swarley,228,29,project
Ted,2,7,Swarley,228,29,lilys
Ted,2,7,Swarley,228,29,office
Ted,2,7,Swarley,228,29,assistant
Lily,2,7,Swarley,228,29,nice
Lily,2,7,Swarley,228,29,meet
Ted,2,7,Swarley,228,29,architect
Ted,2,7,Swarley,228,29,passed
Ted,2,7,Swarley,228,29,licensing
Ted,2,7,Swarley,228,29,exams
Ted,2,7,Swarley,228,29,absolutely
Ted,2,7,Swarley,228,29,styrofoam
Ted,2,7,Swarley,228,29,trees
Ted,2,7,Swarley,228,29,styrofoam
Ted,2,7,Swarley,228,29,trees
Ted,2,7,Swarley,228,29,styrofoam
Ted,2,7,Swarley,228,29,trees
Lily,2,7,Swarley,228,29,total
Lily,2,7,Swarley,228,29,gestures
Lily,2,7,Swarley,228,29,building
Lily,2,7,Swarley,228,29,model
Marshall,2,7,Swarley,228,29,wait
Marshall,2,7,Swarley,228,29,wait
Marshall,2,7,Swarley,228,29,wait
Marshall,2,7,Swarley,228,29,professor
Marshall,2,7,Swarley,228,29,lewiss
Marshall,2,7,Swarley,228,29,office
Barney,2,7,Swarley,228,29,cougar
Barney,2,7,Swarley,228,29,prime
Barney,2,7,Swarley,228,29,specimen
Barney,2,7,Swarley,228,29,identify
Barney,2,7,Swarley,228,29,cougar
Barney,2,7,Swarley,228,29,key
Barney,2,7,Swarley,228,29,characteristics
Barney,2,7,Swarley,228,29,start
Barney,2,7,Swarley,228,29,hair
Barney,2,7,Swarley,228,29,cougar
Barney,2,7,Swarley,228,29,current
Barney,2,7,Swarley,228,29,hairstyles
Barney,2,7,Swarley,228,29,form
Barney,2,7,Swarley,228,29,camouflage
Barney,2,7,Swarley,228,29,prey
Barney,2,7,Swarley,228,29,realize
Barney,2,7,Swarley,228,29,engaged
Barney,2,7,Swarley,228,29,cougar
Barney,2,7,Swarley,228,29,dragged
Barney,2,7,Swarley,228,29,helpless
Barney,2,7,Swarley,228,29,lair
Barney,2,7,Swarley,228,29,blouse
Barney,2,7,Swarley,228,29,cougar
Barney,2,7,Swarley,228,29,displays
Barney,2,7,Swarley,228,29,maximum
Barney,2,7,Swarley,228,29,cleavage
Barney,2,7,Swarley,228,29,captivate
Barney,2,7,Swarley,228,29,prey
Barney,2,7,Swarley,228,29,watching
Barney,2,7,Swarley,228,29,bounce
Barney,2,7,Swarley,228,29,pounce
Barney,2,7,Swarley,228,29,claws
Barney,2,7,Swarley,228,29,sharp
Barney,2,7,Swarley,228,29,ward
Barney,2,7,Swarley,228,29,rival
Barney,2,7,Swarley,228,29,females
Barney,2,7,Swarley,228,29,alimony
Barney,2,7,Swarley,228,29,checks
Barney,2,7,Swarley,228,29,beaut
Barney,2,7,Swarley,228,29,hunt
Barney,2,7,Swarley,228,29,begin
Marshall,2,7,Swarley,228,29,wait
Marshall,2,7,Swarley,228,29,wait
Marshall,2,7,Swarley,228,29,waiti
Marshall,2,7,Swarley,228,29,comfortable
Marshall,2,7,Swarley,228,29,hunting
Marshall,2,7,Swarley,228,29,constitutional
Marshall,2,7,Swarley,228,29,law
Marshall,2,7,Swarley,228,29,professor
Barney,2,7,Swarley,228,29,grading
Barney,2,7,Swarley,228,29,papers
Barney,2,7,Swarley,228,29,savage
Barney,2,7,Swarley,228,29,maneating
Barney,2,7,Swarley,228,29,jungle
Barney,2,7,Swarley,228,29,cat
Barney,2,7,Swarley,228,29,purring
Barney,2,7,Swarley,228,29,satisfied
Barney,2,7,Swarley,228,29,kitty
Marshall,2,7,Swarley,228,29,barney
Marshall,2,7,Swarley,228,29,mount
Marshall,2,7,Swarley,228,29,stuff
Marshall,2,7,Swarley,228,29,cougar
Barney,2,7,Swarley,228,29,direct
Barney,2,7,Swarley,228,29,names
Barney,2,7,Swarley,228,29,barney
Lily,2,7,Swarley,228,29,druthers
Lily,2,7,Swarley,228,29,treats
Lily,2,7,Swarley,228,29,people
Lily,2,7,Swarley,228,29,building
Lily,2,7,Swarley,228,29,talk
Lily,2,7,Swarley,228,29,overcompensating
Ted,2,7,Swarley,228,29,bad
Ted,2,7,Swarley,228,29,partners
Ted,2,7,Swarley,228,29,project
Ted,2,7,Swarley,228,29,break
Ted,2,7,Swarley,228,29,testy
Ted,2,7,Swarley,228,29,girls
Ted,2,7,Swarley,228,29,giggle
Ted,2,7,Swarley,228,29,crotchety
Ted,2,7,Swarley,228,29,giggles
Ted,2,7,Swarley,228,29,hard
Ted,2,7,Swarley,228,29,giggles
Ted,2,7,Swarley,228,29,stop
Robin,2,7,Swarley,228,29,lily
Robin,2,7,Swarley,228,29,design
Lily,2,7,Swarley,228,29,design
Robin,2,7,Swarley,228,29,fantastic
Robin,2,7,Swarley,228,29,fun
Robin,2,7,Swarley,228,29,teds
Robin,2,7,Swarley,228,29,design
Robin,2,7,Swarley,228,29,male
Robin,2,7,Swarley,228,29,genitalia
Robin,2,7,Swarley,228,29,healthy
Robin,2,7,Swarley,228,29,male
Robin,2,7,Swarley,228,29,genitalia
Lily,2,7,Swarley,228,29,ted
Lily,2,7,Swarley,228,29,pitch
Lily,2,7,Swarley,228,29,building
Lily,2,7,Swarley,228,29,druthers
Ted,2,7,Swarley,228,29,kidding
Ted,2,7,Swarley,228,29,hammond
Ted,2,7,Swarley,228,29,druthers
Ted,2,7,Swarley,228,29,legend
Ted,2,7,Swarley,228,29,team
Ted,2,7,Swarley,228,29,building
Ted,2,7,Swarley,228,29,huge
Ted,2,7,Swarley,228,29,firm
Ted,2,7,Swarley,228,29,blow
Ted,2,7,Swarley,228,29,giggles
Barney,2,7,Swarley,228,29,incredible
Barney,2,7,Swarley,228,29,minus
Barney,2,7,Swarley,228,29,talking
Barney,2,7,Swarley,228,29,pulled
Barney,2,7,Swarley,228,29,allnighter
Lily,2,7,Swarley,228,29,druthers
Lily,2,7,Swarley,228,29,trees
Lily,2,7,Swarley,228,29,waiting
Lily,2,7,Swarley,228,29,sprout
Lily,2,7,Swarley,228,29,stared
Lily,2,7,Swarley,228,29,laughed
Lily,2,7,Swarley,228,29,paints
Ted,2,7,Swarley,228,29,sir
Ted,2,7,Swarley,228,29,green
Ted,2,7,Swarley,228,29,unpicture
Ted,2,7,Swarley,228,29,styrofoam
Ted,2,7,Swarley,228,29,trees
Ted,2,7,Swarley,228,29,inspiring
Ted,2,7,Swarley,228,29,sir
Ted,2,7,Swarley,228,29,lily
Ted,2,7,Swarley,228,29,paints
Ted,2,7,Swarley,228,29,ted
Ted,2,7,Swarley,228,29,lilys
Ted,2,7,Swarley,228,29,desk
Ted,2,7,Swarley,228,29,drawers
Ted,2,7,Swarley,228,29,ball
Ted,2,7,Swarley,228,29,lily
Ted,2,7,Swarley,228,29,question
Ted,2,7,Swarley,228,29,druthers
Ted,2,7,Swarley,228,29,baseball
Ted,2,7,Swarley,228,29,signed
Ted,2,7,Swarley,228,29,times
Ted,2,7,Swarley,228,29,pete
Ted,2,7,Swarley,228,29,rose
Ted,2,7,Swarley,228,29,desk
Ted,2,7,Swarley,228,29,drawer
Lily,2,7,Swarley,228,29,easy
Lily,2,7,Swarley,228,29,simple
Lily,2,7,Swarley,228,29,exaggerated
Lily,2,7,Swarley,228,29,ball
Ted,2,7,Swarley,228,29,ball
Lily,2,7,Swarley,228,29,druthers
Lily,2,7,Swarley,228,29,taught
Lily,2,7,Swarley,228,29,behave
Lily,2,7,Swarley,228,29,teaching
Lily,2,7,Swarley,228,29,kindergartenwhenever
Lily,2,7,Swarley,228,29,kid
Lily,2,7,Swarley,228,29,toys
Lily,2,7,Swarley,228,29,kid
Lily,2,7,Swarley,228,29,upset
Lily,2,7,Swarley,228,29,firstbut
Lily,2,7,Swarley,228,29,learn
Lily,2,7,Swarley,228,29,stop
Ted,2,7,Swarley,228,29,lily
Ted,2,7,Swarley,228,29,stole
Ted,2,7,Swarley,228,29,boss
Ted,2,7,Swarley,228,29,baseball
Ted,2,7,Swarley,228,29,signed
Ted,2,7,Swarley,228,29,times
Ted,2,7,Swarley,228,29,pete
Ted,2,7,Swarley,228,29,rose
Robin,2,7,Swarley,228,29,personal
Robin,2,7,Swarley,228,29,form
Robin,2,7,Swarley,228,29,justice
Robin,2,7,Swarley,228,29,time
Robin,2,7,Swarley,228,29,gap
Lily,2,7,Swarley,228,29,sales
Lily,2,7,Swarley,228,29,rude
Lily,2,7,Swarley,228,29,robin
Lily,2,7,Swarley,228,29,pair
Lily,2,7,Swarley,228,29,khakis
Robin,2,7,Swarley,228,29,birthday
Ted,2,7,Swarley,228,29,walking
Ted,2,7,Swarley,228,29,stolen
Ted,2,7,Swarley,228,29,khakis
Lily,2,7,Swarley,228,29,prefer
Lily,2,7,Swarley,228,29,call
Lily,2,7,Swarley,228,29,justice
Lily,2,7,Swarley,228,29,khakis
Ted,2,7,Swarley,228,29,justice
Ted,2,7,Swarley,228,29,shopliftingand
Ted,2,7,Swarley,228,29,crime
Ted,2,7,Swarley,228,29,lily
Ted,2,7,Swarley,228,29,system
Ted,2,7,Swarley,228,29,sense
Ted,2,7,Swarley,228,29,kindergarten
Ted,2,7,Swarley,228,29,kid
Ted,2,7,Swarley,228,29,punished
Ted,2,7,Swarley,228,29,druthers
Ted,2,7,Swarley,228,29,stole
Ted,2,7,Swarley,228,29,ball
Lily,2,7,Swarley,228,29,left
Lily,2,7,Swarley,228,29,note
Ted,2,7,Swarley,228,29,note
Lily,2,7,Swarley,228,29,understand
Lily,2,7,Swarley,228,29,ball
Lily,2,7,Swarley,228,29,stop
Lily,2,7,Swarley,228,29,office
Lily,2,7,Swarley,228,29,nicer
Lily,2,7,Swarley,228,29,hearing
Lily,2,7,Swarley,228,29,ideas
Ted,2,7,Swarley,228,29,lil
Ted,2,7,Swarley,228,29,tolerating
Ted,2,7,Swarley,228,29,prolonged
Ted,2,7,Swarley,228,29,nervous
Ted,2,7,Swarley,228,29,breakdown
Ted,2,7,Swarley,228,29,punk
Ted,2,7,Swarley,228,29,band
Ted,2,7,Swarley,228,29,beekeeping
Ted,2,7,Swarley,228,29,petty
Ted,2,7,Swarley,228,29,larceny
Ted,2,7,Swarley,228,29,career
Ted,2,7,Swarley,228,29,messing
Lily,2,7,Swarley,228,29,tone
Lily,2,7,Swarley,228,29,lost
Lily,2,7,Swarley,228,29,ball
Marshall,2,7,Swarley,228,29,night
Marshall,2,7,Swarley,228,29,pop
Marshall,2,7,Swarley,228,29,quiz
Marshall,2,7,Swarley,228,29,cminus
Marshall,2,7,Swarley,228,29,claim
Marshall,2,7,Swarley,228,29,sex
Marshall,2,7,Swarley,228,29,assumed
Barney,2,7,Swarley,228,29,miscalculated
Barney,2,7,Swarley,228,29,fragile
Barney,2,7,Swarley,228,29,cougars
Barney,2,7,Swarley,228,29,kittys
Barney,2,7,Swarley,228,29,claws
Barney,2,7,Swarley,228,29,worry
Barney,2,7,Swarley,228,29,tonight
Marshall,2,7,Swarley,228,29,worse
Barney,2,7,Swarley,228,29,promise
Barney,2,7,Swarley,228,29,tonight
Barney,2,7,Swarley,228,29,cougar
Barney,2,7,Swarley,228,29,pet
Barney,2,7,Swarley,228,29,master
Barney,2,7,Swarley,228,29,falling
Barney,2,7,Swarley,228,29,love
Barney,2,7,Swarley,228,29,nowe
Barney,2,7,Swarley,228,29,sex
Barney,2,7,Swarley,228,29,yesterday
Ted,2,7,Swarley,228,29,druthers
Ted,2,7,Swarley,228,29,bagel
Ted,2,7,Swarley,228,29,grab
Ted,2,7,Swarley,228,29,note
Ted,2,7,Swarley,228,29,ball
Ted,2,7,Swarley,228,29,wrong
Ted,2,7,Swarley,228,29,yell
Ted,2,7,Swarley,228,29,espresso
Ted,2,7,Swarley,228,29,coming
Ted,2,7,Swarley,228,29,ball
Lily,2,7,Swarley,228,29,stand
Lily,2,7,Swarley,228,29,ted
Ted,2,7,Swarley,228,29,lily
Ted,2,7,Swarley,228,29,running
Ted,2,7,Swarley,228,29,time
Lily,2,7,Swarley,228,29,espresso
Lily,2,7,Swarley,228,29,wow
Lily,2,7,Swarley,228,29,byebye
Lily,2,7,Swarley,228,29,ipod
Ted,2,7,Swarley,228,29,ball
Ted,2,7,Swarley,228,29,people
Ted,2,7,Swarley,228,29,fired
Lily,2,7,Swarley,228,29,tantrum
Lily,2,7,Swarley,228,29,ted
Lily,2,7,Swarley,228,29,kindergarten
Lily,2,7,Swarley,228,29,time
Ted,2,7,Swarley,228,29,kindergarten
Ted,2,7,Swarley,228,29,druthers
Ted,2,7,Swarley,228,29,adult
Ted,2,7,Swarley,228,29,ball
Lily,2,7,Swarley,228,29,plans
Ted,2,7,Swarley,228,29,fired
Lily,2,7,Swarley,228,29,ted
Ted,2,7,Swarley,228,29,fired
Lily,2,7,Swarley,228,29,fine
Lily,2,7,Swarley,228,29,heres
Lily,2,7,Swarley,228,29,ball
Marshall,2,7,Swarley,228,29,dude
Marshall,2,7,Swarley,228,29,kll
Marshall,2,7,Swarley,228,29,tame
Marshall,2,7,Swarley,228,29,cougar
Marshall,2,7,Swarley,228,29,angrier
Barney,2,7,Swarley,228,29,powerbar
Barney,2,7,Swarley,228,29,hand
Barney,2,7,Swarley,228,29,fueling
Barney,2,7,Swarley,228,29,tonight
Barney,2,7,Swarley,228,29,john
Barney,2,7,Swarley,228,29,mellencamp
Barney,2,7,Swarley,228,29,rid
Barney,2,7,Swarley,228,29,cougar
Barney,2,7,Swarley,228,29,stop
Barney,2,7,Swarley,228,29,thinking
Barney,2,7,Swarley,228,29,chance
Barney,2,7,Swarley,228,29,understand
Barney,2,7,Swarley,228,29,easy
Barney,2,7,Swarley,228,29,holding
Barney,2,7,Swarley,228,29,afraid
Barney,2,7,Swarley,228,29,break
Barney,2,7,Swarley,228,29,hip
Barney,2,7,Swarley,228,29,time
Barney,2,7,Swarley,228,29,mercyi
Barney,2,7,Swarley,228,29,care
Barney,2,7,Swarley,228,29,takes
Barney,2,7,Swarley,228,29,days
Barney,2,7,Swarley,228,29,weeks
Barney,2,7,Swarley,228,29,half
Ted,2,7,Swarley,228,29,druthers
Ted,2,7,Swarley,228,29,understanding
Ted,2,7,Swarley,228,29,lily
Ted,2,7,Swarley,228,29,lily
Ted,2,7,Swarley,228,29,mentally
Ted,2,7,Swarley,228,29,deranged
Ted,2,7,Swarley,228,29,lily
Ted,2,7,Swarley,228,29,mentally
Ted,2,7,Swarley,228,29,deranged
Ted,2,7,Swarley,228,29,client
Ted,2,7,Swarley,228,29,major
Ted,2,7,Swarley,228,29,bank
Ted,2,7,Swarley,228,29,financial
Ted,2,7,Swarley,228,29,services
Ted,2,7,Swarley,228,29,company
Ted,2,7,Swarley,228,29,spokane
Ted,2,7,Swarley,228,29,modern
Ted,2,7,Swarley,228,29,skyscraper
Ted,2,7,Swarley,228,29,captured
Ted,2,7,Swarley,228,29,distinct
Ted,2,7,Swarley,228,29,flavor
Ted,2,7,Swarley,228,29,history
Ted,2,7,Swarley,228,29,northwest
Ted,2,7,Swarley,228,29,trajectory
Ted,2,7,Swarley,228,29,entire
Ted,2,7,Swarley,228,29,career
